,gnss_true_x,gnss_true_y,gnss_x,gnss_y,gnss_labels
2772,27720,27720,27716.97474,27733.97538,0
2773,27730,27730,27726.9063,27744.33197,0
2774,27740,27740,27737.00387,27755.44052,0
2775,27750,27750,27746.14592,27767.07821,0
2776,27760,27760,27757.50101,27776.82318,0
2777,27770,27770,27767.52962,27787.54277,0
2778,27780,27780,27777.74943,27798.33316,0
2779,27790,27790,27788.83822,27807.07163,0
2780,27800,27800,27800.78554,27816.88661,0
2781,27810,27810,27811.13778,27825.71739,0
2782,27820,27820,27820.51066,27835.30764,0
2783,27830,27830,27829.86488,27846.27923,0
2784,27840,27840,27841.85003,27857.25949,0
2785,27850,27850,27853.11871,27866.745,0
2786,27860,27860,27862.26314,27875.49943,0
2787,27870,27870,27871.80766,27885.42439,0
2788,27880,27880,27882.36286,27895.78085,0
2789,27890,27890,27891.1173,27904.21761,0
2790,27900,27900,27901.26402,27914.78423,0
2791,27910,27910,27912.40766,27924.86905,0
2792,27920,27920,27922.41904,27933.7069,0
2793,27930,27930,27932.18645,27943.84282,0
2794,27940,27940,27943.38906,27953.90228,0
2795,27950,27950,27953.09774,27963.0237,0
2796,27960,27960,27964.57149,27972.94206,0
2797,27970,27970,27974.35867,27983.8698,0
2798,27980,27980,27984.23923,27995.33122,0
2799,27990,27990,27994.86238,28005.60899,0
2800,28000,28000,28005.61477,28015.69258,0
2801,28010,28010,28015.73792,28025.79126,0
2802,28020,28020,28026.07861,28034.88325,0
2803,28030,28030,28035.19902,28044.76118,0
2804,28040,28040,28046.01367,28054.92976,0
2805,28050,28050,28056.02857,28065.84367,0
2806,28060,28060,28066.01137,28075.53065,0
2807,28070,28070,28076.02106,28085.71692,0
2808,28080,28080,28084.77243,28094.52108,0
2809,28090,28090,28095.38118,28104.73444,0
2810,28100,28100,28106.52594,28115.36081,0
2811,28110,28110,28116.20988,28124.69842,0
2812,28120,28120,28128.17817,28134.38352,0
2813,28130,28130,28137.9166,28143.97177,0
2814,28140,28140,28148.14845,28153.65469,0
2815,28150,28150,28157.62207,28162.19601,0
2816,28160,28160,28168.26977,28172.3738,0
2817,28170,28170,28178.06672,28183.14832,0
2818,28180,28180,28188.15516,28192.57762,0
2819,28190,28190,28196.6432,28202.14061,0
2820,28200,28200,28206.67686,28212.02687,0
2821,28210,28210,28218.58676,28221.79977,0
2822,28220,28220,28229.3042,28232.37077,0
2823,28230,28230,28240.19202,28242.3013,0
2824,28240,28240,28250.19247,28253.86443,0
2825,28250,28250,28260.21289,28263.55833,0
2826,28260,28260,28269.86037,28273.03607,0
2827,28270,28270,28280.68278,28282.6001,0
2828,28280,28280,28291.33135,28293.43983,0
2829,28290,28290,28301.7716,28305.15453,0
2830,28300,28300,28310.74022,28314.28371,0
2831,28310,28310,28320.57212,28324.16038,0
2832,28320,28320,28331.17952,28334.9652,0
2833,28330,28330,28342.29787,28345.47898,0
2834,28340,28340,28354.23379,28354.1654,0
2835,28350,28350,28364.70258,28364.39215,0
2836,28360,28360,28374.99569,28375.34253,0
2837,28370,28370,28385.08667,28387.16036,0
2838,28380,28380,28394.66399,28398.01994,0
2839,28390,28390,28404.82978,28406.84552,0
2840,28400,28400,28414.97834,28417.67341,0
2841,28410,28410,28424.98997,28428.21557,0
2842,28420,28420,28434.96245,28437.94952,0
2843,28430,28430,28444.92456,28448.03024,0
2844,28440,28440,28453.63607,28456.85464,0
2845,28450,28450,28463.30758,28468.14405,0
2846,28460,28460,28474.21171,28477.58241,0
2847,28470,28470,28483.73685,28487.65384,0
2848,28480,28480,28495.41236,28497.55566,0
2849,28490,28490,28504.25175,28507.81947,0
2850,28500,28500,28513.59116,28518.01866,0
2851,28510,28510,28523.59227,28526.73723,0
2852,28520,28520,28533.85744,28537.53652,0
2853,28530,28530,28543.35252,28548.26428,0
2854,28540,28540,28553.2484,28557.34883,0
2855,28550,28550,28563.71532,28565.98883,0
2856,28560,28560,28572.17516,28575.16369,0
2857,28570,28570,28581.21666,28586.16501,0
2858,28580,28580,28591.12732,28595.07106,0
2859,28590,28590,28600.66715,28604.96238,0
2860,28600,28600,28611.68898,28614.06876,0
2861,28610,28610,28621.83756,28623.04101,0
2862,28620,28620,28632.15038,28634.5044,0
2863,28630,28630,28641.78975,28644.73841,0
2864,28640,28640,28652.46437,28654.44697,0
2865,28650,28650,28662.77351,28662.89894,0
2866,28660,28660,28673.6411,28673.44663,0
2867,28670,28670,28684.0503,28683.7835,0
2868,28680,28680,28694.45324,28693.6469,0
2869,28690,28690,28704.86285,28705.02021,0
2870,28700,28700,28713.61984,28714.98384,0
2871,28710,28710,28723.69531,28725.87446,0
2872,28720,28720,28733.61097,28736.01279,0
2873,28730,28730,28741.97311,28747.0012,0
2874,28740,28740,28752.59069,28756.67387,0
2875,28750,28750,28762.54499,28766.70647,0
2876,28760,28760,28771.5602,28776.6792,0
2877,28770,28770,28780.99026,28786.84916,0
2878,28780,28780,28791.4675,28794.57098,0
2879,28790,28790,28801.2635,28805.23436,0
2880,28800,28800,28809.85094,28815.87133,0
2881,28810,28810,28818.6735,28825.39881,0
2882,28820,28820,28828.5405,28836.64875,0
2883,28830,28830,28838.27472,28848.55191,0
2884,28840,28840,28847.91275,28858.02898,0
2885,28850,28850,28858.81439,28866.98386,0
2886,28860,28860,28869.24205,28879.01112,0
2887,28870,28870,28879.76807,28888.94282,0
2888,28880,28880,28889.25005,28897.84795,0
2889,28890,28890,28898.76893,28907.17953,0
2890,28900,28900,28907.63145,28917.74275,0
2891,28910,28910,28917.35302,28927.13631,0
2892,28920,28920,28927.20443,28936.31244,0
2893,28930,28930,28937.2144,28944.33091,0
2894,28940,28940,28948.68595,28952.59337,0
2895,28950,28950,28958.99673,28962.21568,0
2896,28960,28960,28969.48165,28970.63514,0
2897,28970,28970,28978.88919,28980.63172,0
2898,28980,28980,28989.77109,28990.60455,0
2899,28990,28990,28999.94181,29000.01346,0
2900,29000,29000,29009.02164,29010.13615,0
2901,29010,29010,29017.75577,29020.72293,0
2902,29020,29020,29028.54917,29032.50194,0
2903,29030,29030,29038.71162,29041.84884,0
2904,29040,29040,29048.07792,29052.73209,0
2905,29050,29050,29058.55872,29063.26258,0
2906,29060,29060,29068.33319,29073.63225,0
2907,29070,29070,29077.87235,29083.26208,0
2908,29080,29080,29087.8042,29093.81284,0
2909,29090,29090,29097.57018,29103.56308,0
2910,29100,29100,29108.39652,29111.82989,0
2911,29110,29110,29118.07892,29121.3842,0
2912,29120,29120,29127.98743,29130.76073,0
2913,29130,29130,29138.66536,29141.46427,0
2914,29140,29140,29147.98509,29151.67521,0
2915,29150,29150,29155.4578,29160.51475,0
2916,29160,29160,29164.85764,29169.70581,0
2917,29170,29170,29173.66288,29177.42055,0
2918,29180,29180,29184.03482,29188.43218,0
2919,29190,29190,29193.76767,29198.69875,0
2920,29200,29200,29204.15495,29207.92734,0
2921,29210,29210,29213.348,29216.71456,0
2922,29220,29220,29223.41519,29227.60522,0
2923,29230,29230,29234.51328,29237.42522,0
2924,29240,29240,29244.3276,29247.26374,0
2925,29250,29250,29254.61273,29256.93387,0
2926,29260,29260,29263.60285,29267.52054,0
2927,29270,29270,29273.93664,29277.13435,0
2928,29280,29280,29283.46229,29286.76585,0
2929,29290,29290,29292.29438,29295.01214,0
2930,29300,29300,29302.14114,29304.80518,0
2931,29310,29310,29310.39844,29316.43413,0
2932,29320,29320,29321.7504,29326.48905,0
2933,29330,29330,29330.12646,29337.54532,0
2934,29340,29340,29339.25252,29348.10097,0
2935,29350,29350,29347.93878,29358.56107,0
2936,29360,29360,29358.52633,29367.12135,0
2937,29370,29370,29369.95341,29377.94691,0
2938,29380,29380,29381.48113,29389.11686,0
2939,29390,29390,29391.77241,29399.46294,0
2940,29400,29400,29401.90642,29410.52729,0
2941,29410,29410,29411.78177,29421.19241,0
2942,29420,29420,29421.20252,29431.9208,0
2943,29430,29430,29432.7758,29440.46877,0
2944,29440,29440,29442.978,29451.39207,0
2945,29450,29450,29453.22397,29461.39342,0
2946,29460,29460,29464.57658,29470.54883,0
2947,29470,29470,29473.92825,29479.63891,0
2948,29480,29480,29485.36561,29487.86185,0
2949,29490,29490,29496.21557,29498.62466,0
2950,29500,29500,29506.41552,29508.37066,0
2951,29510,29510,29517.22722,29518.98186,0
2952,29520,29520,29528.15267,29529.9048,0
2953,29530,29530,29538.27256,29540.144,0
2954,29540,29540,29548.01181,29550.99808,0
2955,29550,29550,29557.07895,29561.05861,0
2956,29560,29560,29567.50532,29570.40771,0
2957,29570,29570,29575.73977,29580.66766,0
2958,29580,29580,29586.2233,29590.28703,0
2959,29590,29590,29596.57667,29600.92368,0
2960,29600,29600,29605.83293,29610.51113,0
2961,29610,29610,29616.06636,29620.61229,0
2962,29620,29620,29625.73855,29630.06963,0
2963,29630,29630,29635.28413,29640.98775,0
2964,29640,29640,29644.67177,29651.30281,0
2965,29650,29650,29654.5274,29660.77074,0
2966,29660,29660,29664.16314,29670.10612,0
2967,29670,29670,29674.6045,29679.90455,0
2968,29680,29680,29684.48411,29690.87797,0
2969,29690,29690,29695.06566,29701.08018,0
2970,29700,29700,29705.46849,29710.88719,0
2971,29710,29710,29714.26628,29719.77721,0
2972,29720,29720,29723.64709,29729.80019,0
2973,29730,29730,29733.76137,29738.48967,0
2974,29740,29740,29743.66771,29748.82576,0
2975,29750,29750,29752.10107,29757.15145,0
2976,29760,29760,29760.0938,29766.45881,0
2977,29770,29770,29770.73373,29776.37036,0
2978,29780,29780,29780.32375,29785.67692,0
2979,29790,29790,29788.18035,29796.28886,0
2980,29800,29800,29798.82425,29804.94121,0
2981,29810,29810,29809.76576,29812.3014,0
2982,29820,29820,29820.0463,29822.90786,0
2983,29830,29830,29828.91509,29831.6425,0
2984,29840,29840,29837.5404,29840.24322,0
2985,29850,29850,29848.03523,29851.84451,0
2986,29860,29860,29859.35982,29861.20419,0
2987,29870,29870,29869.70209,29871.70686,0
2988,29880,29880,29878.6072,29881.19311,0
2989,29890,29890,29887.78046,29891.64039,0
2990,29900,29900,29898.80509,29900.38425,0
2991,29910,29910,29907.69863,29910.332,0
2992,29920,29920,29917.77099,29920.72473,0
2993,29930,29930,29927.26175,29930.56539,0
2994,29940,29940,29937.35638,29939.51461,0
2995,29950,29950,29946.07991,29948.34302,0
2996,29960,29960,29955.5193,29958.32588,0
2997,29970,29970,29964.39691,29967.7325,0
2998,29980,29980,29975.34955,29976.60742,0
2999,29990,29990,29986.18585,29986.14103,0
3000,30000,30000,29996.59941,29997.12889,0
3001,30010,30010,30006.75046,30006.12937,0
3002,30020,30020,30017.86984,30016.39829,0
3003,30030,30030,30027.94528,30027.05618,0
3004,30040,30040,30037.86571,30037.05463,0
3005,30050,30050,30049.28102,30046.05564,0
3006,30060,30060,30060.00662,30056.8139,0
3007,30070,30070,30069.39977,30067.88011,0
3008,30080,30080,30078.33414,30078.3097,0
3009,30090,30090,30088.336,30088.34566,0
3010,30100,30100,30097.90099,30097.61415,0
3011,30110,30110,30108.42113,30108.4093,0
3012,30120,30120,30119.32928,30118.04486,0
3013,30130,30130,30129.3381,30128.26733,0
3014,30140,30140,30139.04901,30138.75446,0
3015,30150,30150,30150.75202,30148.50597,0
3016,30160,30160,30159.84935,30159.30345,0
3017,30170,30170,30168.97265,30169.78373,0
3018,30180,30180,30179.45602,30180.71333,0
3019,30190,30190,30190.21596,30190.60502,0
3020,30200,30200,30200.63232,30201.25539,0
3021,30210,30210,30211.07514,30210.73325,0
3022,30220,30220,30218.64963,30220.77671,0
3023,30230,30230,30229.19855,30232.21029,0
3024,30240,30240,30238.25505,30242.33769,0
3025,30250,30250,30247.03134,30253.47275,0
3026,30260,30260,30256.78385,30263.86619,0
3027,30270,30270,30266.7239,30274.62837,0
3028,30280,30280,30277.2383,30285.3426,0
3029,30290,30290,30286.4878,30294.02676,0
3030,30300,30300,30297.61036,30303.99499,0
3031,30310,30310,30306.04603,30315.23366,0
3032,30320,30320,30314.89044,30325.52677,0
3033,30330,30330,30325.63019,30335.64805,0
3034,30340,30340,30335.74894,30346.7079,0
3035,30350,30350,30345.64689,30356.5972,0
3036,30360,30360,30355.70984,30366.91426,0
3037,30370,30370,30364.70843,30378.48129,0
3038,30380,30380,30376.07019,30388.03869,0
3039,30390,30390,30386.4778,30397.06651,0
3040,30400,30400,30397.27929,30408.46794,0
3041,30410,30410,30406.71117,30418.53347,0
3042,30420,30420,30416.51174,30427.92283,0
3043,30430,30430,30426.71801,30438.31783,0
3044,30440,30440,30437.22712,30447.75852,0
3045,30450,30450,30446.93649,30458.3977,0
3046,30460,30460,30456.56993,30467.21514,0
3047,30470,30470,30468.23974,30477.55087,0
3048,30480,30480,30477.41687,30488.053,0
3049,30490,30490,30488.20827,30496.38918,0
3050,30500,30500,30498.49041,30505.94141,0
3051,30510,30510,30507.43677,30515.15311,0
3052,30520,30520,30517.49314,30525.50171,0
3053,30530,30530,30527.74649,30535.44315,0
3054,30540,30540,30537.21765,30544.94058,0
3055,30550,30550,30548.51467,30556.50655,0
3056,30560,30560,30558.36938,30566.84201,0
3057,30570,30570,30568.19808,30576.78605,0
3058,30580,30580,30578.89862,30587.85398,0
3059,30590,30590,30589.04361,30597.55195,0
3060,30600,30600,30601.02348,30608.42694,0
3061,30610,30610,30611.58619,30618.06638,0
3062,30620,30620,30620.81442,30628.24932,0
3063,30630,30630,30631.76157,30637.79334,0
3064,30640,30640,30641.48188,30649.17969,0
3065,30650,30650,30651.16983,30659.7296,0
3066,30660,30660,30662.43203,30670.28295,0
3067,30670,30670,30673.40179,30678.59232,0
3068,30680,30680,30685.10377,30690.67912,0
3069,30690,30690,30696.14428,30700.56311,0
3070,30700,30700,30706.17984,30711.11821,0
3071,30710,30710,30717.40917,30719.93243,0
3072,30720,30720,30727.77516,30729.16776,0
3073,30730,30730,30738.45057,30739.31374,0
3074,30740,30740,30749.04101,30749.07625,0
3075,30750,30750,30759.20295,30759.22305,0
3076,30760,30760,30769.33287,30769.16251,0
3077,30770,30770,30778.69521,30779.77813,0
3078,30780,30780,30788.23472,30788.78879,0
3079,30790,30790,30798.40135,30798.15706,0
3080,30800,30800,30808.6682,30808.79245,0
3081,30810,30810,30817.14269,30819.42141,0
3082,30820,30820,30827.5558,30829.41466,0
3083,30830,30830,30838.14435,30840.41443,0
3084,30840,30840,30848.54147,30850.42603,0
3085,30850,30850,30858.90159,30861.63394,0
3086,30860,30860,30869.26745,30871.20867,0
3087,30870,30870,30878.61333,30881.87302,0
3088,30880,30880,30889.81659,30891.67563,0
3089,30890,30890,30900.96105,30903.16933,0
3090,30900,30900,30911.31331,30912.56308,0
3091,30910,30910,30919.53851,30921.20877,0
3092,30920,30920,30929.72355,30931.06215,0
3093,30930,30930,30940.48173,30939.4233,0
3094,30940,30940,30949.96506,30949.50893,0
3095,30950,30950,30959.12203,30959.8882,0
3096,30960,30960,30968.54168,30969.33754,0
3097,30970,30970,30977.56901,30979.71914,0
3098,30980,30980,30987.65895,30990.0612,0
3099,30990,30990,30997.6967,30999.42995,0
3100,31000,31000,31009.23801,31008.66352,0
3101,31010,31010,31019.91596,31018.60482,0
3102,31020,31020,31028.99372,31029.20904,0
3103,31030,31030,31037.91897,31038.41,0
3104,31040,31040,31048.93046,31047.60576,0
3105,31050,31050,31058.99996,31056.05798,0
3106,31060,31060,31068.63171,31065.47313,0
3107,31070,31070,31079.76283,31075.01134,0
3108,31080,31080,31088.75807,31084.94848,0
3109,31090,31090,31098.21785,31094.08448,0
3110,31100,31100,31107.86417,31103.83159,0
3111,31110,31110,31117.06607,31114.07062,0
3112,31120,31120,31127.40563,31125.11215,0
3113,31130,31130,31136.75737,31137.02799,0
3114,31140,31140,31146.00874,31146.45197,0
3115,31150,31150,31153.61107,31156.22222,0
3116,31160,31160,31163.97759,31166.92405,0
3117,31170,31170,31174.41956,31177.5915,0
3118,31180,31180,31185.32891,31188.41669,0
3119,31190,31190,31194.0047,31197.65652,0
3120,31200,31200,31204.50592,31208.29076,0
3121,31210,31210,31215.16038,31217.23816,0
3122,31220,31220,31224.69735,31226.73971,0
3123,31230,31230,31234.42106,31235.86224,0
3124,31240,31240,31244.55665,31246.5334,0
3125,31250,31250,31253.23604,31256.76914,0
3126,31260,31260,31262.20322,31266.28821,0
3127,31270,31270,31272.29946,31275.48867,0
3128,31280,31280,31281.82101,31286.14154,0
3129,31290,31290,31292.46803,31297.28014,0
3130,31300,31300,31303.17811,31307.74612,0
3131,31310,31310,31314.9253,31318.21803,0
3132,31320,31320,31324.11801,31328.61803,0
3133,31330,31330,31334.63175,31339.6196,0
3134,31340,31340,31344.65916,31348.66366,0
3135,31350,31350,31354.62568,31357.42957,0
3136,31360,31360,31364.26079,31365.77555,0
3137,31370,31370,31372.94492,31375.37306,0
3138,31380,31380,31382.73635,31385.45514,0
3139,31390,31390,31392.66797,31396.68807,0
3140,31400,31400,31402.02562,31407.55084,0
3141,31410,31410,31411.71286,31418.67899,0
3142,31420,31420,31422.31781,31429.29367,0
3143,31430,31430,31432.54675,31439.12233,0
3144,31440,31440,31442.65917,31448.97258,0
3145,31450,31450,31453.18717,31459.6786,0
3146,31460,31460,31463.45156,31467.56239,0
3147,31470,31470,31474.62103,31476.65569,0
3148,31480,31480,31485.91391,31486.06477,0
3149,31490,31490,31496.37078,31496.85049,0
3150,31500,31500,31507.66905,31506.7228,0
3151,31510,31510,31518.59303,31516.80694,0
3152,31520,31520,31528.69396,31525.93069,0
3153,31530,31530,31539.02334,31535.96283,0
3154,31540,31540,31549.63101,31546.10712,0
3155,31550,31550,31559.94684,31556.82467,0
3156,31560,31560,31569.48986,31566.85336,0
3157,31570,31570,31578.43183,31576.79028,0
3158,31580,31580,31587.36107,31587.68245,0
3159,31590,31590,31597.65459,31596.27771,0
3160,31600,31600,31607.03123,31606.08788,0
3161,31610,31610,31617.27337,31616.6469,0
3162,31620,31620,31627.70831,31627.24932,0
3163,31630,31630,31637.01029,31636.4122,0
3164,31640,31640,31647.30589,31645.95277,0
3165,31650,31650,31656.67305,31655.11566,0
3166,31660,31660,31666.69314,31665.44455,0
3167,31670,31670,31676.55519,31676.045,0
3168,31680,31680,31686.21701,31686.81431,0
3169,31690,31690,31696.11471,31696.71943,0
3170,31700,31700,31703.69043,31706.01722,0
3171,31710,31710,31714.664,31717.40525,0
3172,31720,31720,31724.27311,31727.90155,0
3173,31730,31730,31735.79915,31739.11688,0
3174,31740,31740,31747.11032,31749.19151,0
3175,31750,31750,31757.55103,31760.2623,0
3176,31760,31760,31768.31688,31769.25757,0
3177,31770,31770,31777.88422,31777.85531,0
3178,31780,31780,31787.58011,31787.37617,0
3179,31790,31790,31798.34629,31798.72716,0
3180,31800,31800,31808.10621,31808.97245,0
3181,31810,31810,31818.9481,31818.65287,0
3182,31820,31820,31828.97935,31829.21273,0
3183,31830,31830,31838.40573,31839.03421,0
3184,31840,31840,31848.80971,31848.64191,0
3185,31850,31850,31857.19969,31858.46074,0
3186,31860,31860,31867.52221,31868.05169,0
3187,31870,31870,31879.66938,31877.04841,0
3188,31880,31880,31889.22881,31886.00596,0
3189,31890,31890,31900.34982,31895.7312,0
3190,31900,31900,31910.39273,31905.45059,0
3191,31910,31910,31920.46946,31914.45596,0
3192,31920,31920,31929.53585,31924.88464,0
3193,31930,31930,31938.6876,31934.33043,0
3194,31940,31940,31947.95102,31944.44784,0
3195,31950,31950,31958.1783,31956.10514,0
3196,31960,31960,31968.31047,31966.68765,0
3197,31970,31970,31979.64458,31976.73158,0
3198,31980,31980,31991.65742,31986.57742,0
3199,31990,31990,32002.97012,31996.60707,0
3200,32000,32000,32013.09705,32004.79239,0
3201,32010,32010,32024.16617,32014.6876,0
3202,32020,32020,32033.95183,32024.06335,0
3203,32030,32030,32044.48775,32033.3744,0
3204,32040,32040,32054.71911,32043.27965,0
3205,32050,32050,32065.47036,32051.41057,0
3206,32060,32060,32073.99605,32061.65728,0
3207,32070,32070,32083.31733,32072.74943,0
3208,32080,32080,32095.21875,32083.29469,0
3209,32090,32090,32103.21773,32093.6534,0
3210,32100,32100,32112.79666,32103.66833,0
3211,32110,32110,32122.69291,32113.11398,0
3212,32120,32120,32132.57631,32122.1087,0
3213,32130,32130,32142.26852,32131.90624,0
3214,32140,32140,32153.37213,32141.6603,0
3215,32150,32150,32164.55874,32152.72395,0
3216,32160,32160,32174.15633,32163.40972,0
3217,32170,32170,32184.04317,32173.46618,0
3218,32180,32180,32193.28694,32182.11915,0
3219,32190,32190,32203.49765,32191.7192,0
3220,32200,32200,32211.62016,32202.44915,0
3221,32210,32210,32221.245,32212.16075,0
3222,32220,32220,32232.40884,32222.06447,0
3223,32230,32230,32242.56861,32230.87112,0
3224,32240,32240,32251.58769,32240.09614,0
3225,32250,32250,32261.62685,32248.89589,0
3226,32260,32260,32271.6653,32258.27157,0
3227,32270,32270,32282.69274,32268.74833,0
3228,32280,32280,32292.07126,32279.41204,0
3229,32290,32290,32302.71498,32290.68947,0
3230,32300,32300,32312.65902,32300.08871,0
3231,32310,32310,32322.47453,32310.65972,0
3232,32320,32320,32332.36032,32320.72874,0
3233,32330,32330,32342.32483,32330.96451,0
3234,32340,32340,32351.40629,32340.80096,0
3235,32350,32350,32362.43072,32351.17923,0
3236,32360,32360,32372.1895,32361.90459,0
3237,32370,32370,32383.33798,32372.12252,0
3238,32380,32380,32392.87396,32382.78667,0
3239,32390,32390,32403.07312,32392.50112,0
3240,32400,32400,32413.67086,32402.66001,0
3241,32410,32410,32424.44963,32413.00959,0
3242,32420,32420,32435.22865,32422.58642,0
3243,32430,32430,32446.43516,32431.13206,0
3244,32440,32440,32457.54027,32441.32125,0
3245,32450,32450,32466.91458,32449.10135,0
3246,32460,32460,32477.40613,32457.78357,0
3247,32470,32470,32486.21607,32468.6461,0
3248,32480,32480,32496.7684,32477.82434,0
3249,32490,32490,32505.55158,32488.57835,0
3250,32500,32500,32516.99972,32497.70282,0
3251,32510,32510,32526.81358,32507.69243,0
3252,32520,32520,32535.60364,32516.72958,0
3253,32530,32530,32542.96146,32527.62083,0
3254,32540,32540,32552.45671,32536.86681,0
3255,32550,32550,32560.18522,32545.34201,0
3256,32560,32560,32569.68553,32556.10839,0
3257,32570,32570,32580.9757,32565.92342,0
3258,32580,32580,32592.00205,32574.72775,0
3259,32590,32590,32602.78247,32582.70735,0
3260,32600,32600,32613.64501,32592.28674,0
3261,32610,32610,32625.00658,32601.28945,0
3262,32620,32620,32633.61983,32613.33916,0
3263,32630,32630,32644.58598,32621.09199,0
3264,32640,32640,32653.88899,32631.41233,0
3265,32650,32650,32663.90577,32640.80014,0
3266,32660,32660,32675.04717,32651.48632,0
3267,32670,32670,32685.30304,32663.28695,0
3268,32680,32680,32694.85599,32674.77271,0
3269,32690,32690,32705.6148,32685.04137,0
3270,32700,32700,32717.4266,32695.78495,0
3271,32710,32710,32728.4047,32705.15916,0
3272,32720,32720,32737.91521,32713.86956,0
3273,32730,32730,32748.85999,32723.80149,0
3274,32740,32740,32758.55871,32733.50426,0
3275,32750,32750,32769.30564,32741.79028,0
3276,32760,32760,32778.51492,32751.86993,0
3277,32770,32770,32787.91687,32762.79379,0
3278,32780,32780,32796.9445,32772.52259,0
3279,32790,32790,32806.70057,32782.06325,0
3280,32800,32800,32815.97284,32792.24655,0
3281,32810,32810,32826.42362,32803.36786,0
3282,32820,32820,32836.15134,32812.69673,0
3283,32830,32830,32845.17385,32824.13375,0
3284,32840,32840,32856.63049,32833.3546,0
3285,32850,32850,32866.50266,32844.58492,0
3286,32860,32860,32876.93867,32855.23848,0
3287,32870,32870,32887.69307,32866.7418,0
3288,32880,32880,32896.98178,32876.14339,0
3289,32890,32890,32907.30754,32885.93484,0
3290,32900,32900,32916.57978,32896.37699,0
3291,32910,32910,32927.75918,32906.87277,0
3292,32920,32920,32936.89156,32917.45971,0
3293,32930,32930,32947.46153,32926.60105,0
3294,32940,32940,32957.81077,32936.76925,0
3295,32950,32950,32967.21571,32948.71513,0
3296,32960,32960,32977.43307,32958.78489,0
3297,32970,32970,32987.43744,32969.54489,0
3298,32980,32980,32997.98409,32979.92817,0
3299,32990,32990,33010.03206,32988.96673,0
3300,33000,33000,33019.58551,32999.75388,0
3301,33010,33010,33029.12087,33011.88611,0
3302,33020,33020,33039.47527,33021.15785,0
3303,33030,33030,33050.58087,33029.94441,0
3304,33040,33040,33060.28148,33038.0729,0
3305,33050,33050,33069.57745,33047.13798,0
3306,33060,33060,33079.48188,33059.50575,0
3307,33070,33070,33090.13416,33069.73073,0
3308,33080,33080,33100.29261,33080.75379,0
3309,33090,33090,33110.64311,33091.44875,0
3310,33100,33100,33122.73592,33101.89297,0
3311,33110,33110,33134.70391,33111.29212,0
3312,33120,33120,33145.88936,33121.01943,0
3313,33130,33130,33154.83086,33131.32858,0
3314,33140,33140,33164.90974,33141.72319,0
3315,33150,33150,33176.76908,33152.30648,0
3316,33160,33160,33186.16553,33162.03176,0
3317,33170,33170,33196.02077,33171.18635,0
3318,33180,33180,33205.30716,33181.40586,0
3319,33190,33190,33215.73558,33190.65431,0
3320,33200,33200,33226.9647,33201.30122,0
3321,33210,33210,33237.04836,33211.17106,0
3322,33220,33220,33247.94594,33221.03337,0
3323,33230,33230,33258.98043,33230.87375,0
3324,33240,33240,33269.0777,33241.81708,0
3325,33250,33250,33279.40748,33252.15526,0
3326,33260,33260,33289.36011,33261.56674,0
3327,33270,33270,33298.30811,33272.12274,0
3328,33280,33280,33308.21603,33281.46588,0
3329,33290,33290,33318.19419,33291.47273,0
3330,33300,33300,33329.34021,33302.48067,0
3331,33310,33310,33339.10173,33311.57052,0
3332,33320,33320,33348.86474,33321.00437,0
3333,33330,33330,33359.35363,33331.99866,0
3334,33340,33340,33368.5422,33341.51361,0
3335,33350,33350,33378.4476,33351.59375,0
3336,33360,33360,33389.49263,33362.2947,0
3337,33370,33370,33399.15365,33373.64404,0
3338,33380,33380,33409.67549,33384.50848,0
3339,33390,33390,33419.60103,33393.76248,0
3340,33400,33400,33430.27551,33404.38361,0
3341,33410,33410,33439.66088,33414.63264,0
3342,33420,33420,33449.12141,33425.27513,0
3343,33430,33430,33458.5523,33434.88691,0
3344,33440,33440,33468.93059,33445.00372,0
3345,33450,33450,33478.68364,33454.97498,0
3346,33460,33460,33489.27047,33464.57812,0
3347,33470,33470,33498.94701,33473.41342,0
3348,33480,33480,33508.8636,33483.08151,0
3349,33490,33490,33519.35432,33494.03538,0
3350,33500,33500,33528.95831,33504.81429,0
3351,33510,33510,33537.76073,33513.86489,0
3352,33520,33520,33548.46014,33524.35375,0
3353,33530,33530,33560.1392,33534.09921,0
3354,33540,33540,33570.4547,33545.17861,0
3355,33550,33550,33580.31913,33555.14355,0
3356,33560,33560,33589.58932,33564.45575,0
3357,33570,33570,33598.03729,33573.79226,0
3358,33580,33580,33608.17284,33582.56545,0
3359,33590,33590,33616.73486,33593.98355,0
3360,33600,33600,33626.52109,33605.04781,0
3361,33610,33610,33637.21639,33615.37906,0
3362,33620,33620,33646.5572,33625.07073,0
3363,33630,33630,33656.88934,33634.99294,0
3364,33640,33640,33667.26622,33643.87707,0
3365,33650,33650,33678.00516,33652.52639,0
3366,33660,33660,33687.14962,33661.84488,0
3367,33670,33670,33696.35646,33671.62248,0
3368,33680,33680,33706.56761,33680.55314,0
3369,33690,33690,33716.008,33689.88318,0
3370,33700,33700,33727.40349,33700.1252,0
3371,33710,33710,33737.03333,33709.15209,0
3372,33720,33720,33745.91724,33720.19295,0
3373,33730,33730,33756.39999,33729.61506,0
3374,33740,33740,33766.31571,33739.96371,0
3375,33750,33750,33776.70353,33748.70315,0
3376,33760,33760,33786.31237,33758.87874,0
3377,33770,33770,33795.13701,33769.53924,0
3378,33780,33780,33804.64995,33780.91021,0
